original,abbreviation,count
monotone,mnotne,1
differentiates,dffrentiates,1
bodybuilder,Bdybuildr,1
flaxseed,flxsed,1
secondarily,secd,1
incompatible,ncmptble,1
glittery,gltry,2
lyricism,lyric,1
saluting,salutng,1
scrutinize,scrtniz,1
individualistic,indvlstc,1
vengeful,venful,1
deletion,dltion,1
underrated,ndrrtd,1
statesmanship,stmnshp,1
charlton,chrltn,1
enrollment,enrolmnt,1
indoctrinated,in-dnated,1
newlywed,newly,1
gradient,gradnt,1
summarily,sumly,1
threshold,thrshold,1
stirrups,rups,1
replicating,replictg,1
manipulation,manpltn,2
cumulatively,cumltvly,1
cracking,crkng,1
disposal,dispsal,1
intermission,ntrmssn,1
brussels,busls,1
corrupted,corrt,1
strategies,strgie,1
inventor,invntr,2
shredding,SHRDNG,1
ambushes,ambsh,1
conforms,confrm,1
paradise,parads,1
postures,PSTRS,1
sportswriter,sprtwrtr,1
staircases,strcses,1
accompaniment,accpmnt,1
geologists,geol,1
movements,movmnts,1
glimmering,glimmrng,1
flattening,flatning,1
undermined,und,1
starship,stars,1
dismantle,dismntl,1
graduates,grduats,1
intercede,intced,1
assignments,assments,1
undergraduates,undergr,4
sidestepped,sdstp'd,1
selectively,selectvly,1
imagines,img,1
freshness,freshn,1
atmospheric,atmos,2
corvallis,crvalis,1
jurassic,jrsic,1
expressionless,xprez,1
caregiver,crgvr,1
concentrate,Conc,1
underrated,undrated,1
supremely,suprmly,1
teenaged,tnagd,1
marlboro,mrlbro,1
resuming,resum'g,1
discontinuities,discntnuts,1
atrophied,atrofied,1
instrumentation,instr,2
dissolves,dissolve,1
dictatorship,dcttrsh,8
sunnyvale,sunny,1
inertial,inrtl,1
insanely,nsanely,1
actively,aktivly,1
skyrocketing,skyrcktng,1
scripted,scptd,1
bottomed,btmd,1
evidentiary,evdntry,1
furthers,thers,1
attaching,attchng,1
politico,polco,1
rollback,Rllbk,1
waterman,h20mn,1
riverfront,rvrfrnt,1
sneering,snrng,1
attribute,attbte,2
preferred,Prefd,1
willingness,wilngns,1
composer,songwriter,1
contained,cntnd,2
expiration,exp,1
pantsuit,pntsuit,1
nicaraguan,Nicraguan,1
sportswriter,sporty,1
drunkenly,drnky,1
consulted,consltd,1
discriminates,dscrmintes,1
dishonorable,dhonorb,1
pasadena,psdena,1
accommodations,accmmdtns,1
falsifying,flsfyng,1
atmospheric,atm.,1
christensen,christsn,1
pyramids,pyrmds,2
brightly,brghtly,1
horseshoes,horsh,1
virginia,va,2
claustrophobia,clstrphbia,1
solidarity,sfty,1
saxophone,sax,1
conglomerates,cnglomrtes,1
repossessed,repssessd,1
harangue,har,1
improving,mprovn,1
monitoring,mntng,1
corroborated,corrob,1
middlemen,mdlmen,1
powerpoint,powerpt,1
triumphs,trmphs,1
strangest,strngst,2
diversion,divrson,1
comprehensive,comp,14
spearhead,SPRHD,1
auditioned,auded,1
confiscate,Cnfsc8,1
mercantile,merctle,1
paternal,ptrnl,1
eradicate,erate,1
watchman,wtchmn,2
warheads,wrhds,1
nonsensical,nons'cal,1
erecting,erec,1
auerbach,arbch,1
harmonized,hamonzd,1
internationally,intrntn,6
academically,acdmlly,1
enviable,Envbl,1
football,f'ball,1
drunkard,drunkd,1
vegetative,vgtatv,1
researcher,reschr,1
unharmed,unhmd,1
attractions,attrx,1
substrate,substr8,1
consciences,consc's,1
reproducing,reproducng,1
penalizing,pnlzng,1
obstetrics,obstcs,1
dullness,dllnss,1
successes,scesses,1
ricocheted,ricochtd,2
laypeople,layppl,2
unfailing,unfllg,1
stealthy,stlhy,1
embarrassingly,Embrsngly,1
remittances,remittans,1
preceded,pecded,1
physique,physq,2
brazenly,brazly,1
diaspora,dspora,1
temporally,vary,1
arbiters,Arbtrs,1
stephanie,stph,1
ancients,ancis,1
strident,stridnt,1
hermeneutic,hermnutc,1
sleepwalking,slpwlkg,1
jennifer,jnfr,1
consoled,cnsled,1
liberate,librate,1
cringing,crng,1
privates,privts,1
dispenses,disps,1
pioneering,pionrng,3
convinced,cnvinced,1
purification,prftion,1
synonyms,synons,1
advancing,forwards,1
cumberland,cblnd,1
obstetricians,obtns,1
alleviation,alvtin,1
heavenly,hvnly,3
recoveries,rves,1
floridians,flrdians,1
complies,cmpls.,1
accordingly,acc,1
blackest,Blckst,1
vernacular,vrnculr,1
garnering,grnrng,1
discontinued,dscntd,1
appearances,apcs,1
decentralized,dcentzd,1
fantasia,fntsia,1
interstellar,intstel,2
snatched,sntchd,1
anthropologist,anth.,1
mistaken,mtkn,2
hurrying,hrryng,1
futilely,futile,1
eschatological,esctol,1
opposite,opsit,1
costliest,costly,1
prevalent,pvlt,1
coworkers,coworks,1
jacksons,jcksns,1
vaccinations,vccntons,1
ailments,ailmnts,1
convincing,cnvncng,1
extracts,xtrc,1
enchanted,nchantd,1
numbness,numnes,1
descending,sdcdg,1
postmodernism,postmism,1
mcdonald,mcdnld,1
painters,paintrs,1
unleashes,unleash,1
quarries,Quares,1
processed,pross,1
illuminated,illmintd,1
election,elect,1
rewriting,rewrit,1
genetics,genetcs,1
preference,pref,2
fulfillment,fulfillmnt,1
motorola,mtrla,1
undermined,UNDRMND,1
assortment,asst,1
dougherty,doghrty,1
gingerbread,gngrbred,1
radicchio,radicco,1
sparrows,spro,1
repelling,rpllng,1
sidelong,sdlng,2
inducted,indctd,1
princeton,princtn,1
commensurate,commnrate,1
grueling,grue,1
excitement,xcitmnt,1
predicted,PRDCTD,1
isolationism,islatnism,1
lunatics,lunatcs,1
airliners,liners,1
tactfully,tacty,1
mayflower,maflwr,1
adroitly,adrtly,2
structure,Strc,1
preprogrammed,prepd,1
july/august,jly/aug,1
emissary,emssr,1
zimmerman,zmmrman,1
variables,vrbls,1
incidences,ncidnces,1
asymmetry,asymm,1
purchaser,P,1
congresswoman,congrsswomn,4
conspirators,cnsprtrs,1
discredited,dscrdtd,1
entailed,entled,2
gwinnett,gwntt,1
nutrition,nutr,1
definition,def,1
injurious,ijrs,1
realization,rzt,1
wingspan,wngspn,1
cubicles,Cbcls,1
persuasively,prsuasvly,1
sausages,sasges,1
challenges,chlngs,1
acrimony,acrmny,2
headlights,hdlghts,1
bothersome,bothe,1
facsimile,fcml,1
strapping,strping,1
hearings,hrngs,1
constitution,constitution,2
expanding,expand'g,1
personas,prsnas,1
glittery,glttry,1
mechanical,mech,12
intercede,itrcd,1
corrective,crrectv,1
riverdale,rvrdle,1
monolithic,molithc,1
epitomized,eptmized,1
wrestling,wrstlng,1
improprieties,Impprts,1
uniqueness,uni-ness,1
plugging,plging,1
excursions,xcrsns,1
therapists,thrpsts,1
antioxidants,antixdnts,1
urbanization,urbnizton,1
painstaking,pnstkng,1
rumsfeld,rf,1
youngsters,y'sters,1
ballooning,balloonng,1
sunblock,sblck,1
buckskin,bckskn,2
linguine,lngnee,1
colonization,clnzn,2
bothering,bothrng,1
storeroom,strm,1
carpenter,crpntr,2
unneeded,unndd,1
replicating,rplctng,1
unraveled,unrav,1
rightness,rghtnss,1
programme,PRGRMME,1
circling,Cirlng,1
fascinated,fascinated,1
intangibles,intngbls,1
auctioning,aucting,1
advantageous,advntags,1
polishes,Polshs,1
knuckles,knckls,1
radicals,rdcls,1
astrology,astlgy,1
sluggish,Slgish,1
satisfactions,stsfctns,1
nonchalantly,NONCHLTLY,1
contiguous,CNTGUOUS,1
prerecorded,prerec,1
invitations,invtn,1
wheelbarrow,barrow,1
schooner,shoonr,1
collaborative,collabrtv,1
subpoenas,sbp,1
ominously,OMNSLY,1
satellites,sats,1
respondent,Respndnt,1
undermining,undrmning,1
interstellar,intrstlr,2
cooperatively,cooprtvly,1
assumptions,asptns,1
hothouse,hthse,1
satellites,sate,2
enlistment,enlist,1
prerecorded,prercrded,2
unequaled,unequ,1
dispensation,dispnstn,1
resuming,resumin,1
penetration,p-traton,1
belittling,blit,1
kirkpatrick,kirpatrik,1
fingerprinted,f-printd,1
patronage,patage,1
subcontractors,sbctrcrs,1
innocuous,inocus,2
affectation,affecttn,1
manufacturing,build,5
misinformed,msnfrmd,1
misinformed,mf,1
specification,specs,2
alternative,ALTV,1
reciprocity,recprocty,1
stabilization,sbiztion,1
meditations,Mdns,1
interviewee,intrvee,1
portland,port,1
explicitly,explctly,1
hercules,hrcules,1
carpenter,carp'r,1
semester,sem,1
manipulated,manulatd,1
intransigent,intrnsig,1
paradoxically,prdxly,1
conferencing,concing,1
embroidery,mbroidry,1
declaring,dclng,1
excerpts,EXCRPTS,1
ambiance,ambinc,1
fourteenth,14th,2
licorice,licorc,1
domestication,domsctn,1
blasphemous,blasphus,1
mariners,mar,1
permutations,prmt,1
microsoft,MSoft,1
westheimer,WHeimer,1
torpedoes,torp,2
consummation,cnsummt,1
secondary,next,1
prestige,PRES,1
reloaded,RLDD,1
nothingness,nthns,1
coordinating,codtg,1
hypothesize,hyptsz,1
convened,Cvd,1
hamstring,hmstrg,1
pedestrians,pdstrns,5
constellations,cnstlns,1
counseled,Counsld,1
lascivious,lacivi,1
observatory,obsrvatry,1
jonbenet,jonbnay,1
association,asociatn,1
distilled,distld,1
immemorial,imm'l,1
unexplored,unexplrd,1
bedraggled,bedragged,1
acquiescence,aqiesnc,1
franklin,frank,1
unplugged,unplggd,1
hardaway,hardawy,1
colonies,clns,1
apertures,aprtrs,1
newsmaker,nuzmkr,1
tiresome,tirsum,1
vampires,vamps,1
breakaway,bkwy,1
exogenous,exgens,1
pamphlet,pmpht,1
casualness,ksualnes,1
principal,"so much ""principal can not",1
educationally,edctnll,5
thinkers,thinkrs,1
escalators,scaltrs,1
sarcastically,sarcasticly,1
multifaceted,multifcted,2
apertures,openings,1
occidental,occ,1
drastically,drstcll,1
dissolve,DV,1
shortchanged,robbed,1
immature,immtr,1
scavenger,scvngr,1
either/or,thr,1
consuming,Cnsumng,1
curvature,CRVTRE,1
consoled,cnsold,1
socialite,sclalte,1
skepticism,skptsm,1
superiority,sprty,1
representations,reprsntation,1
compartment,compartm,2
stammered,stam,1
bridesmaids,briads,1
stealthy,stelty,1
transport,trans,1
collaborate,collber8,1
marshall,Mrshl,1
improprieties,improp,1
electrical,elctrcl,1
proliferate,prolfrat,1
playfulness,plyflns,1
muscular,musculr,1
acceleration,acclrtn,1
unequaled,unequald,1
meditative,medittve,1
resurfaced,resrfd,1
supersonic,supson,1
seconded,secn,1
rudiments,rudmnts,1
reinforcing,renfrcng,1
oppositions,oppstns,1
curtained,ctind,1
wildness,wild,1
graciousness,gracns,1
harshness,hr,1
figuring,fgring,1
operator,op,1
overlays,ovrlys,2
attitudes,tudes,1
somerset,somaset,1
councils,cncls,2
blindfolded,bndfld,1
decadent,decand,1
composer,comp.,1
workbench,wrkbnch,1
acclaimed,acclmd,1
stretches,stretch,1
hindered,hndrd,2
vaporized,vporiz,1
combustion,cmbustn,1
spartans,sptns,1
grandsons,gds,1
quickest,qckst,2
shenanigans,shen,1
massively,masvly,1
knickers,knickrs,1
stewardship,SWDSHP,1
imitated,imit.,1
straddles,stradls,1
agonized,agonized,1
surcharge,SURCRGE,1
resonances,rsonancs,1
bedfellows,bdfls,1
preening,Prengn,1
stitching,sewing,1
defenseless,dfnslss,1
nineteenth,n-teenth,1
bracelet,brclt,1
foreigner,Fornr,1
famished,famshd,1
paralleled,paralld,1
epitomizes,epitm,1
seminary,semnry,1
biracial,b race,1
accelerating,accelerate,1
defenseless,dfsls,1
measurements,msrmnts,9
impersonal,Impnal,1
processors,prcssrs,1
conversation,cnvrstn,1
intimations,Intmatns,1
musically,msclly,1
ericsson,ericz,1
blasphemy,blasphmy,1
expeditions,expedit,9
hoodlums,hdlums,1
fastballs,fballs,1
rejecting,rjctng,1
westward,Wewd,1
amplified,AMPLFD,1
decentralized,decentlzd,2
hindered,hindrd,1
atypical,typical,1
caressed,caresed,1
streetwise,stw,1
acceleration,acceler,2
exception,xceptun,1
significance,signfcnce,1
optimized,Optzd,1
staunchest,stau,1
uncontrollable,ncntrbl,1
conferencing,confncng,1
salesman,slsmn,3
collisions,collsns,7
hemoglobin,hemoglob,1
dramatist,drtist,1
investigation,invat,1
glimpsing,glmpsng,1
remotest,mote,1
terrifying,trrfyng,1
damaging,damaging,1
massively,mssvly,1
derisive,deri,1
rewriting,rewritin,1
foresees,4sees,1
overhauled,ovhld,1
bucharest,bhcrst,1
fluorescent,floescent,1
hoodlums,hdlms,1
smattering,SMATR,1
imagining,think,1
adrienne,adr,1
airspace,arspc,1
bleaching,bleach_g,1
dismayed,dsmyd,1
efficiently,effcntly,1
equation,eqashn,1
bypassing,bpsg,1
wordlessly,wordlssly,1
acapulco,acplco,1
womanizing,wmzg,1
factional,fctnl,1
alpharetta,alphrtta,1
chirping,cipng,1
aquifers,aqufers,1
degenerate,dgenrate,1
formless,frmls,1
totaling,ttlg,1
versatile,VRSTL,1
aphrodisiac,aphd,1
manufacture,mfr,1
premieres,prmrs,1
sharpening,sharpg,1
opposites,opsits,1
manufacture,mfg,1
surrogate,SGTE,1
funniest,Funst,1
caressed,crssd,1
schoolchildren,schch,5
voyeuristic,voyristic,1
elaborated,elbrtd,1
intimidated,intmidatd,1
teachable,teachbl,1
everyman,vrymn,1
scrapbook,scrapbk,1
spacious,Spcius,1
harmonized,harmnz'd,1
vertebrate,Vertebr8,1
industrialized,industr,1
valparaiso,valpo,1
avocation,advctn,1
investment,invment,1
thirtysomething,thrtysmthng,1
undergraduates,undergrad,6
lifelike,lflk,2
heretical,Htical,1
disintegrates,dsintgrats,1
quickness,qkn,1
uplifted,uplift,1
uninvited,uninv,1
antipathy,antipthy,1
climbing,clmbn,1
definitive,defnit,1
colonization,colon,1
preferring,PREF,1
therapies,thrpeez,1
occupations,occuptns,1
temporally,temp,1
poindexter,poindxtr,1
wheelbarrow,weelbarow,1
internally,intrnly,1
reflecting,rft,1
threesome,3SOME,1
disinclined,Dsnclnd,1
performance,prformnce,1
phenomenally,phnmenally,1
resurfaced,resurfd,1
percentages,prcntgs,1
shrubbery,shrbry,1
frontline,frntline,1
colonialism,colnialsm,1
reintegration,reintegrate,1
bridgeport,brdgprt,2
belittling,blitng,1
internationalization,ntrntnlztn,1
dealerships,dlrship,1
autoimmune,atmmn,1
spectrum,spectm,1
resemble,resmbl,1
municipality,municipality,1
janitorial,jani,1
carleton,cltn,1
instructors,instrctrs,1
impassively,mpssvly,1
spacious,because spacious does not,1
painless,pnlss,1
relinquished,rlnqshd,2
informant,infrmnt,1
profoundly,prfdly,1
pervading,pvding,1
conveyance,Convynce,1
underwriting,undwrting,1
infamous,infms,1
inflationary,ifltnry,1
graduation,gard,3
firestorm,FRSTRM,1
clustering,linking,1
surrogate,Surgte,1
currency,crrncy,1
inadequacy,inadequate,1
ordnance,ordnce,1
perpetually,perptly,1
hardliners,hrdlnrs,2
discontinuities,discom,1
earmarked,earmrk,1
calloused,callsed,1
negotiations,negotions,1
civilians,civs,1
strength,str,1
omnipotent,omnipoent,1
accelerating,accelerat,5
uncannily,uncnnly,1
challenger,chlnger,1
columbus,CLB,1
bureaucrats,breucrts,1
stretched,Strd,1
postdoctoral,pstdoct,1
fractions,FRT,1
cronyism,cronysm,1
kandahar,kdhr,1
interior,int,2
napoleonic,npolonic,1
otherworldly,o'worldly,1
massachusetts,msschssts,1
laboratory,labrtory,1
affiliated,Aff,1
danville,danv,1
blasphemy,blasp,1
lieutenants,tt,1
confusing,cfs,1
unfolded,UFD,1
recycles,recys,1
dishonor,dshnr,1
nantucket,nntckt,1
services,srvces,1
surprisingly,surprsngly,1
carbondale,carbdl,1
mistaken,mistake,1
omnipotent,omniptnt,1
disintegrating,dstngrtng,1
sandpaper,sanp,1
faltered,faltrd,1
guillaume,guil,1
antarctica,ntrctca,1
initiated,inititd,1
sunflowers,Sflwrs,1
littlest,litest,1
cheshire,rich,1
farmhouses,frmhouses,1
knickers,knkrs,1
steroids,steds,1
turnaround,trnarnd,1
superstar,sprstr,1
customized,cstumizd,1
complements,COMPLMNTS,1
overcoming,ovrcmg,1
indoctrinated,indctrnatd,1
differences,dffrences,1
roadside,rdsd,1
emanates,emnts,2
attributing,atrbtng,1
hierarchical,hiaracl,1
intention,intntn,2
mythical,mythcl,1
panoramic,panoram,1
capitalists,cptlst,1
revisions,visions,1
tactfully,tact'y,1
delicacy,delc,1
signatures,sigs,1
inventions,invntons,1
painstaking,Pnstkng,1
ligaments,lgmts,2
projectors,prjctrs,1
obsessions,obsns,1
engagements,engagt,1
frequent,frqnt,1
accessible,acesbl,1
teenager,tnagr,1
matrimony,mtrimny,1
individuals,indviduls,1
receiver,reciver,1
stoplights,stplght,1
invisibility,nvsblty,1
festival,fstval,1
hysterectomy,Hysttomy,1
downfield,dwnfld,1
bartering,negotiating,1
exploits,xploits,1
espresso,esprso,1
incidents,inci,1
turbines,t'bines,1
freighters,Frs,1
trampoline,trmplne,1
converters,cnvrtrs,2
consoling,conslng,1
inviting,invitg,1
cartoonists,crtonists,1
safeguards,safegds,1
rehabilitative,rehab've,1
coverings,cvrngs,3
qualified,qualife,1
earmarks,rmrks,1
charlton,chrton,1
eggplant,EP,1
unquestionable,unq,1
unfeeling,ufelng,1
colliding,collidng,1
commensurate,cmensurate,1
slightest,sltst,1
standard,std,1
complexes,complxs,1
anathema,anathma,1
marshmallows,Mmlows,1
regulating,rgulating,1
erickson,rksn,1
tasteful,tsteful,1
overturn,ot,1
storytelling,stotell,1
largesse,liberality,1
widening,Widnin,1
footsteps,ftsteps,1
interdependent,intdent,1
weakness,wkness,1
fulfillment,fulfillment,1
deductions,deductns,1
stammered,stammrd,1
cranberries,crnbries,1
pretended,Prtdnd,1
summarizes,sums,1
educationally,erssa,1
actuators,actrs,1
punching,punch'g,1
incompatible,incmptble,1
bombarded,overwhelmed,1
underutilized,undrtllzd,1
accumulation,acumultion,1
shoelaces,shola,1
staggered,staggered,1
hijacking,hijac,1
bottomed,bttm,1
marginalization,margnlzatns,1
organisms,orgnsms,1
motorcycles,motorcycs,1
perspiration,prsprtn,1
bloodbath,bloodb,1
apprenticed,Apprnticd,1
multiplex,mltplx,1
enforceable,enfble,1
christensen,xtensen,1
overhead,ovhe,1
moratorium,mrtorum,1
seconded,2ndd,1
linguine,lingui,1
pretentious,ptts,1
demonstrably,dmonstrbly,1
elemental,elmntl,1
valparaiso,vlprs,1
ceaseless,ceaslss,1
composing,cmpsing,1
mistreated,mztrtd,1
vehemence,vhemnc,1
nightclubs,nghtclbs,1
banquets,bnquts,1
blustery,blus,1
spoiling,splg,1
indiscriminate,indiscrimin8,1
unexpected,UNXPCT,1
counseled,the counseled are bad,1
heartbeat,hrtbt,2
mckinsey,mcknsy,2
sunblock,snblck,1
weightlessness,weight ness,1
skeletons,Skltns,1
irrefutable,irrftbl,1
invested,ivstd,1
monofilament,mn,1
observatory,obsty,1
overcast,Ovrcst,1
preoccupied,preocc'd,1
unstable,unstb,2
allusion,alusion,1
sexiness,sxness,1
foreigner,FG,1
showered,showrd,1
flitting,ftt,1
interrelated,interltd,1
storehouse,sh,1
delivers,dlvrs,1
subsidiaries,sbsidiaries,1
composer,cmposer,1
relatively,rltvly,1
accommodated,accomdtd,1
impulsively,iplvl,1
unheeded,unhded,1
superintendents,supt,1
gardener,gardnr,1
defamation,dfmtn,1
preceded,precd'd,1
bavarian,BVN,1
variances,varncs,1
convection,cnvction,1
penalizing,pnlyzng,1
interdependent,interde,2
passageway,passy,1
relatedness,Related?,1
spinster,spnstr,1
prestigious,prstgs,1
numerals,numl,1
photojournalist,phthrnslist,1
unsympathetic,Unsymtetic,1
magnifying,MAGNFYNG,1
snuggling,nugs,1
releases,rleases,1
indictments,ints,1
forecasting,forecasting,1
theorize,theoze,1
vagueness,vaguenss,1
dishonor,dishnr,1
accelerating,acclrtng,2
melodramatic,mldrmc,1
expectancy,xpctancy,1
armenian,Armn,1
relating,rlting,1
riverdale,rivdale,1
painstaking,painstkng,1
disabled,disabd,1
wingspan,wingspan,1
menacingly,mncngly,1
inconceivable,ncnceivble,1
compliance,complnce,1
materialistic,mtlstic,1
weinstein,weinstn,2
congratulate,crgratulate,1
bathrooms,bthrms,1
brimming,Bmng,1
bewildering,bewild'rng,1
dissolves,dslvs,1
regrettably,regrtbly,1
jumpsuit,jmpsut,1
percentage,pcentg,1
transplantation,trsnplntn,1
vineyard,vnyrd,2
protective,prtv,1
motorola,mtrl,1
meandering,meandrng,2
stupendous,stupds,1
pasadena,Psdna,1
licensure,lncre,1
spokeswoman,Swoman,1
paradise,Pdse,1
costello,cstel.,1
recoveries,recveris,1
insanely,mad,1
propensity,propnsty,1
refractor,refract'r,1
grandeur,gr,1
atmospheric,atmsp,1
elegance,eleg,1
toothache,tache,1
dealerships,dlrshps,11
lawsuits,lawsts,1
unusable,unusbl,3
nightlife,clubbing,1
westward,Wward,1
scrunched,scrnd,1
specifying,spcfying,1
inundated,indated,1
inviting,invtng,2
mockingbird,mocbir,1
modalities,modalities,1
repentant,rptnt,1
independent,in pendent,1
musician,muscs,1
ethicist,ethcst,1
villainous,vilns,1
discreet,dscree,1
transportation,transpttn,1
evacuees,Evacs,1
equanimity,ekwanamity,1
secondarily,scndarily,1
weirdness,wrdness,1
conferred,cnfrd,1
milligrams,mgs,2
highlights,highlghts,1
mounting,mout,1
networking,ntwrkng,2
mechanical,mec,1
emotions,emotns,1
binocular,binclar,1
brownstone,brows,1
fantasia,fant,1
unneeded,unnd,1
foreseeable,frcabl,1
principals,princip,4
eggplant,e'plant,1
continental,cntntl,1
clumsiness,Clmsins,1
spokespersons,voice,1
ascending,asc,1
fascinates,facnats,1
freshness,fshns,1
winchester,wnchstr,2
whitened,whtnd,2
outcasts,outksts,1
xiaoping,xiaop,1
suspected,Susptd,1
ingredients,IGD,1
credentials,creds,1
encouragingly,ncurgnly,1
euphemistically,eupsmscly,1
multifaceted,mulceted,1
emaciated,Emcted,1
metaphorical,mtaforical,1
burlesque,burl,1
ironclad,irncl,1
skittish,skittsh,1
novelist,nvlst,1
invalidated,inv,1
moroccan,moro,1
alpharetta,alpheta,1
cooperatively,cooptvly,1
totenberg,to'berg,1
infrared,ifred,1
essayist,essyst,1
vaccinations,vaccin,1
anglican,nglicn,1
bethlehem,Bthlhm,1
politburo,poli,1
compliant,cmpliant,1
itineraries,itnries,1
forgiveness,forgivens,1
sedatives,SDTVES,1
revolutionized,Revol,1
cavities,holes,1
socioeconomic,scecnmic,1
politicking,poltckg,1
discontinued,discntnd,1
terrance,terr,1
corridor,cridr,1
simulates,smultes,1
manufacturing,manufac'ing,1
vultures,vult,1
reexamine,rexmin,1
mccartney,mctney,1
repentance,repentnce,1
geologists,geo,1
shortfall,shrtfll,1
manifest,manfst,1
internalize,intlize,1
confiscation,cfisc,1
summarized,summrizd,1
computer,cmputr,1
decentralized,decentra,1
nonsignificant,nonsgnifcnt,1
unaccustomed,unacc,1
playroom,playrm,1
workmanship,workship,1
precarious,preca,1
medieval,mdval,1
interlocutors,intrlctrs,1
afterward,afard,1
forgiveness,fgvnss,1
significantly,sgnfcnty,1
knitting,nittn',1
knockoff,nkoff,1
italians,itals,1
sheepskin,shpskn,1
intended,in10ded,1
