original,abbreviation,count
intoxicating,intoxcting,1
confounds,CONFNDS,1
immaterial,im'terial,1
multimillionaire,mltimllnre,1
typified,typfd,1
mockingbird,mckgbrd,1
moistened,mstnd,1
guidebooks,g-books,1
masterful,mstrfl,1
illustrate,Illustr8,1
scientific,scitfic,1
untroubled,ntroubld,1
cannonball,cnnonbll,2
authentic,auth,2
moratorium,mtrm,1
decentralized,decenlized,3
cameraman,camn,1
proposals,ppsl,1
amphitheater,amphtr,1
snatched,snatcd,1
overtime,ovrtm,1
hobbling,hbbling,1
reloading,Reldgn,1
positions,pttn,1
otherwise,othws,1
victorian,vctrn,2
instrumentation,instrumntation,1
dicaprio,dicprio,1
increment,incrmnt,1
convinces,cnvnces,1
exploratory,xplrtry,1
seabrook,seabrk,1
instructional,instnal,1
blindfolded,blndflded,1
professor,prof,1
humanize,humnze,1
overcomes,ovrcms,1
frivolity,frvlty,1
meticulous,mticls,1
desecrated,ruined,1
purposeful,prpsfl,2
doubting,dbting,1
pullover,pulovr,1
surgeries,srgrs,1
relentless,rltlls,1
withheld,withed,1
mechanized,mech,1
fastballs,fstbls,1
restrained,rstrand,1
disabled,dsbld,1
enrollments,enroll,1
detected,DETCTD,1
deodorant,deodrnt,1
quarries,qarrys,1
scheduled,schedld,1
grinding,gdng,1
registers,rgistrs,1
chauncey,chuncy,1
prehistoric,prehist,1
metabolize,Mtbolyz,1
gravestone,grvstne,1
mechanically,mechly.,1
egregious,egreg,1
unequivocally,Uneqivcly,1
stimulate,stim,1
freaking,frkng,1
americana,amc,1
convoluted,cnvolutd,1
undertaken,undert'n,1
overcomes,ovrcoms,1
displaced,Displc,1
interlaced,ntrlced,1
chesapeake,chesapeak,1
diocesan,diocesn,1
reassuring,rssrng,1
demonstrator,dmnstrtr,1
schoolchildren,shlchilden,3
antiterrorism,antitrrsm,1
austrians,aust,1
tradeoff,trdoff,1
declination,DECNATON,1
trumpeter,trmptr,2
nameplate,npte,1
portland,portlnd,1
interstellar,intrstl,12
homophobia,homofobia,1
bureaucrats,brcrts,1
expiring,exp'ng,1
impersonal,isional,1
sickness,sckns,1
fascinating,fscntng,1
relations,reltns,1
calculate,calc,1
umbilical,Umbcl,1
convinces,convncs,1
uncontrollable,uncntrllbl,1
scripted,scrpted,1
liberally,Libra,1
marketing,keting,1
silenced,slncd,2
isolationism,Isoltsm,1
uprooting,uprting,1
obligatory,oblgy,1
maddeningly,madngly,2
mulberry,Mubrry,1
morphine,mphn,1
disposed,dspsd,2
dwellers,dwlrs,1
underlies,ndrls,1
crossings,Xings,1
thermonuclear,thermnuc,1
justifies,jstfies,1
strikeout,strkout,2
avuncular,avclr,1
kilometers,Km,1
nightlife,ntlif,1
automotive,auto,12
distributors,distrbtors,1
playfulness,PLAYFLNESS,1
dicaprio,dcpio,1
dominating,domntng,1
excitable,exitabl,1
transcript,transpt,1
sleepwalking,slpwalk,1
impulsively,imp'ly,1
enforced,enfcd,1
choruses,chrses,1
chesapeake,chesapk,1
imbedded,imbed,1
accelerating,acclg,1
gleaming,gleamin,1
examining,exming,1
forlornly,flrly,1
relativism,rltvsm,1
insights,feelings,1
blankets,blkts,1
nonsignificant,nonsignificant,1
photogenic,Phtgnic,1
napolitano,Napo,1
ashtrays,ashtrys,1
suspicions,suspnz,1
refocusing,rfcsng,1
programme,prg,1
mitigation,MTIG,1
prosecutions,prscutns,1
perceives,percvs,1
grateful,grtful,1
bestseller,bessler,1
underprivileged,ndrprvlgd,1
graphically,grfly,1
reevaluation,look over,1
nonreligious,nonrel,1
palatine,palatin,1
fiercest,fierc,1
counterintelligence,countintel,1
industrial,indstrl,4
contraption,CTRP,1
discriminates,discrim,1
reynolds,reynlds,1
sidekick,sdkck,1
euthanasia,eutnsia,1
virginity,virgnat,1
appalachians,appchns,1
silhouette,silhette,1
graduates,grad,1
unpleasantness,un-santness,1
goaltender,goalT,1
industrialized,indstrlized,6
massachusetts,ma,1
conductivity,condctvy,1
bristling,brstlng,1
eyelashes,ilashs,1
independents,indie,1
sorbonne,srbn,1
drunkenly,drnknly,2
gratuitous,grtts,1
epileptic,epilptc,1
comptroller,comp,1
glimmering,glimring,1
speeches,spchs,1
unloading,nloadng,1
downfield,dwnfd,1
reaching,reachng,1
nicaraguan,nicguan,1
struggled,strgld,1
gardeners,grdnrs,1
gunpoint,gnpoint,1
thrashed,thrshd,1
frenzied,frnzied,1
attorney,attny,1
simulators,sims,1
premieres,premrs,1
fondness,fndns,1
impregnated,imprgntd,1
yugoslavia,YS,1
acceleration,pelt,5
foundered,foundrd,1
peasantry,psntry,1
transmissions,tmissions,1
spoiling,spoil,1
liberate,lbrat,1
extracurricular,xtracular,5
impersonating,mprsntng,1
releases,rel's,1
massaged,masgd,1
pestered,pest'r'd,1
dismounted,Dsmntd,1
partnering,paring,1
daydreaming,daydrmng,1
jousting,JSTNG,1
hangovers,hngvrs,1
brownback,brwnbk,2
adrenalin,adr,1
tailoring,taylrin,1
experiments,experim,5
blackberry,Blkbry,1
faltered,fltred,1
gimmicks,gmcks,1
aggravate,aggrvt,1
unnaturally,UN,1
wavelengths,frequency,1
unwillingness,unwilngns,1
enrichment,nrichmnt,1
register,gister,1
entitlement,ntitlemnt,1
emotions,emots,1
dispersing,dsprsng,1
strikeout,strike,1
greyhound,g hound,1
elective,elctv,1
legalistic,lltc,1
refuting,reftng,1
sensitized,senz,1
parliamentary,parliamntry,2
catalina,catlina,1
fillmore,filmo,1
briefcase,brfcs,2
ethicist,ethst,1
democratization,democratiz,1
adherence,ahrnce,1
meteorological,mtrlgcl,14
toothpicks,toofpics,1
mountain,mountin,1
prancing,prancn,1
relations,rlns,1
cumulative,cumltve,1
musician,mscn,1
folklore,flklr,2
budweiser,bud,1
magnificently,mgnfcntly,1
persistence,PRSTNCE,1
biennial,bienial,1
handicaps,hcaps,1
bulletin,bltn,1
bragging,braggin,1
coordinators,coord,1
excellency,excllncy,2
undertaking,udtkg,1
municipality,muncplty,1
emotionally,emotnlly,1
collaborating,COLABR,1
antibiotics,antibtics,1
reintegration,rentegrtn,1
gymnasts,gymnsts,1
gathering,gthrng,1
farewells,FARWEL,1
tablecloth,tabcl,1
enterprises,entrps,1
tweezers,twrz,1
soulless,sllss,1
sniffing,snifng,1
victories,VICTRIES,1
ultralight,ultrlgt,1
tablecloth,tblclth,2
propensity,propens.,1
storytelling,stor-tell,1
titillating,TITLTNG,1
experiments,expts,1
flowered,flowered i do not like,1
falsetto,flsto,1
inauguration,ingrtn,1
excitedly,xctdly,1
constancy,knstnc,1
exclusively,xclsivly,1
misunderstanding,msudrtdng,1
stapleton,stpltn,2
legendary,legy,1
squandering,sqndrng,1
straying,strying,1
traumatized,tx,1
grandeur,grndur,1
acrobats,acrbt,1
iconographic,icngrafc,1
theatrics,thrcs,1
moustache,tache,1
progressively,prog,1
prodigal,prod,1
murderous,mderous,1
perceptible,percep,1
pancreatic,pncretc,1
presents,pres,1
guidebook,gdebook,1
astounding,astdng,1
paragraphs,pgraphs,1
prolonging,prolongg,1
ambulatory,ambuly,1
universe,univrs,1
starfish,strfsh,2
constellations,cnstlatn,1
nationals,nationls,1
honeymoon,honmon,1
cupboard,cupbrd,1
eisenhower,ike,1
mickelson,mcklsn,1
carriers,carry,1
nutrient,nutrnt,2
symbiotic,symbiotc,1
bestseller,bstsllr,1
experiments,exmts,2
internalize,intrnalyz,1
deformed,dfrmd,2
deliveries,deliver,1
bitterness,btrns,1
formless,frmlis,1
nutrition,ntrn,1
olympics,olymps,1
announcement,nouncie,1
paralysis,pryls,1
roundness,rndns,1
discovered,Dscvrd,1
belittling,blttlng,1
courageously,bravely,1
selenium,slnm,1
internationally,intly,1
switched,swit,1
march/april,mar/apr,2
infiltrate,inflte,1
talkative,tlktiv,1
academically,academi,5
industrialized,indlized,3
uninvited,uninvd,1
pestered,Pstrd,1
riverbanks,rvrbnks,1
hargrove,hargrov,1
daydream,imagine,1
spattered,spt,1
terminal,term,1
succession,Succesn,1
villainous,vllns,1
manipulation,manpultion,3
compartment,compartment,1
manipulation,manplton,1
infractions,infrctins,1
forecasting,f-castng,1
colonels,COL,2
dealership,delrshp,1
bluebird,blubrd,1
complies,complies,1
summarizes,sumrizs,1
inhabits,inhbtnts,1
propeller,prplr,1
paragraphs,PRGHS,1
prospecting,prscptg,1
shatters,shtrs,1
puzzling,puzzlng,1
pretensions,preten,1
auerbach,aurbsh,1
pacifier,pacifi,1
congresswoman,congrss,1
interacts,intracts,2
appreciatively,apprecively,1
exploration,explor,1
tasteless,TASTL,1
pathetic,pthetic,1
substandard,SUBST,1
colonies,COLNS,1
importation,Mprtatn,1
expeditions,expedns,1
typifies,typifis,1
skyrocketing,skyrktg,1
firefighters,frefghtrs,1
solemnity,Slmty,1
weightlessness,wghtless,1
permeated,meated,1
armistice,armist,1
molinari,molnr,1
terrorizing,terrzing,1
brownstone,bnstn,1
wildlife,wldlf,1
essayist,sayist,1
poindexter,Pd,1
bastille,bstille,1
affidavit,aff.,1
manufacture,manufac,10
zucchini,zucini,1
deprivation,dprvtn,1
multinationals,mltntnls,1
archaeology,Archlogy,1
proportionate,prprtonate,1
punctuate,puntuat,1
genetics,gntcs,2
conspired,cnspred,1
lineages,lings,1
medalists,mdlist,1
mastercard,mstrcd,1
formulae,frmlae,1
resonances,resnces,1
lighthearted,ltd,1
attributing,atribut,1
elucidate,elucid8,1
popularly,poplrly,1
invigorating,invig,1
forwarding,fwdg,1
explorations,explor,2
kindergarten,kindrgarden,2
undisputed,undsptd,2
reaffirmation,refrmtn,1
accelerating,accelrtg,1
handshakes,hanshak,1
distinctive,dstnctv,1
seatbelt,stblt,1
culturally,cltrally,1
comprised,cmprisd,1
literacy,reading,1
sluggish,lifeless,1
animating,anmtng,1
wizardry,WZD,1
rewrites,REWRTES,1
transportation,trans,7
serviceman,servman,1
watercress,wtrcrs,1
theocracy,thcrcy,1
promotional,pmtnl,1
nakedness,nkdnss,1
diseased,dseasd,1
isabelle,isbel,1
irrigated,irrgtd,1
flustered,flustrd,2
discriminates,discmnts,1
conspired,cnsprd,1
projectile,proj,1
resident,residnt,1
shortfall,srtfl,1
freebies,frbees,1
bypassing,bypass'g,1
redouble,redbl,3
faculties,faculty,1
effective,effec,1
internationally,intern,2
sunnyvale,snnyvle,1
equivocal,quivocal,1
torturing,trtrng,1
receptivity,recep,1
modernizing,modizng,1
attributing,Attrbtng,1
inducement,indcmnt,1
congresswoman,congwoman,2
signalled,signaled,1
vastness,vastnss,1
dumbstruck,dumbstk,1
collectible,Cllectble,1
expatriate,EPTT,1
sotomayor,SOTO,1
gravestone,Gravstne,1
chauvinism,chauvn,1
tasteless,tsteless,1
editorials,editals,1
monotone,monotn,1
applicants,Aplcnts,1
corvallis,crvls,1
unsettled,unsttld,1
silverman,silvrmn,1
commuters,muters,1
unwillingly,obstinate,1
mosquitoes,mosqto,1
irritates,iritats,1
expulsion,explson,1
unknowable,unknwble,1
outmoded,otmdd,1
ordnance,when your ordnance is all good,1
excusing,xqsng,1
siberian,sibrn,1
rehabilitative,rehbllitatve,1
weinberger,wnbrgr,1
coordinators,coordntrs,1
intravenously,intravnsly,1
counterbalance,cntbal,1
compulsory,req'd,1
observatory,observa,1
genomics,Gnomcs,1
brighten,bhtn,1
outcasts,Ocsts,1
paragraphs,PARAGPHS,1
perennial,PRNNL,1
investigate,IVT,1
treasure,Tresur,1
trumpeter,trumptr,1
centenary,cntnary,2
contends,cntnds,1
switchbacks,swtchbck,1
tributes,butes,1
manipulation,manip,6
vegetative,vgetatv,1
europeans,europns,1
powerpoint,ppt,1
premonition,PREM,1
formative,forma,1
hallowed,hllwd,1
midwives,mdw,1
unambiguously,unmbgsly,1
filigree,filgre,1
machined,machn'd,1
intensifies,intenses,1
endorsed,endsd,1
snobbery,Snbry,1
mobility,mblty,1
slaughtered,slgtrd,1
emblematic,emblmtc,1
dictatorship,dictato,5
difficulty,dffclty,1
disorientation,dsrntatn,1
rubenstein,rbnsten,1
hermeneutic,hermenneutic,1
bulldozers,bdoze,1
prodigal,prodl,1
chauvinism,chavsm,1
manipulator,mnltr,1
commensurate,cmmsu,1
frustrations,frustr.,1
constricted,constrctd,1
unhooked,unhk,1
ironclad,irncld,1
antisocial,ntso,1
maneuvering,manuvrng,1
analysts,anlyts,1
terrifying,TEFY,1
professorial,prfssrl,1
scaffolding,SCAFNG,1
palpable,plpble,1
francois,FRNCS,1
solitaire,slitair,1
standings,stding,1
trampoline,tmplne,1
selfishness,slfshns,1
michelangelo,michlnglo,1
suggesting,sgsting,1
disjointed,dsjntd,1
illegitimacy,illgtm,1
effluent,eflt,1
possibilities,posbts,1
matriarch,matrch,1
offensive,offend,1
olympics,Olyp,1
succeeding,succdg,1
houstonians,hustonins,1
granddaughters,grddghtrs,1
resonances,resnonces,1
simulates,sims,1
demoralizing,dmrlzng,1
certitude,ctud,1
couriers,cour,1
unlatched,open,1
flogging,flg,1
backdrops,bkdrps,1
researcher,resrchr,1
streamlining,stmlg,1
socialization,socialaz.,1
threatening,Threatning,1
intensifies,ntensfys,1
instructional,instrctnl,3
undergraduate,undrgrd,10
jennifer,jennfr,1
constructivist,constructiv'st,1
rosemary,rosmry,2
emphasize,emphas'ze,1
assignments,assigmts,1
verdicts,verd.,1
strength,strgth,2
accompaniment,accomp,1
statements,stmts,1
restriction,rstrctns,1
cropland,crplnd,2
nameplate,name,1
retraction,ret'n,1
cavities,cavit's,1
indonesian,indonesn,1
archeology,archeo,1
dissolve,dsslv,1
environmentally,envrly,1
landlady,lndldy,1
decentralized,dectrlzd.,1
basements,bsmts,1
overexposed,ovxps,1
keystone,kystn,1
namesake,nmsk,2
partnerships,partnshps,1
projects,prjcts,1
subtests,subts,1
comprehension,cmprhns,1
canisters,canistrs,1
congregations,congregashun,1
philanthropy,philthrpy,1
ointment,otmt,1
emeralds,emrlds,2
listlessly,lislesly,1
anaerobic,anrobic,1
geographically,geogly,1
windshield,wndshild,2
bulldozers,doze,1
exterminated,extmntd,1
backyards,bckyards,1
oftentimes,oftntms,1
plantations,plntatn,1
deletion,dltn,2
diversion,dvrsn,1
scheduled,shedld,1
embarrassingly,embrsg,1
paramedic,paramdic,1
championed,champned,1
slovenia,slv,1
techniques,technqs,1
combustion,combust,1
neuromuscular,nuromsclr,1
decadence,cadence,1
gottlieb,gtlieb,1
adventurers,advntu,1
curvature,crvtr,1
boundaries,Bundries,1
occupant,okupnt,1
punctuate,Pntuate,1
disarray,dsray,1
ruthlessness,ruthl,1
electrical,ele,1
educates,educs.,1
universe,uvrs,1
reportage,reportage,1
militant,mlitnt,1
paternal,p'nal,1
maintenance,mntnc,1
incident,ICDT,1
hyacinth,hycnth,1
chagrined,chagr,1
oppressors,oppressrs,1
repatriation,reptrtn,1
womanhood,wmnhood,1
disquieting,disqtng,1
underlines,ndrlns,1
cumberland,cmbrlnd,1
breeches,brch,1
cranberries,crnberies,1
inertial,inerl,1
database,dbs,1
unabomber,unabmbr,1
claremont,cl'mont,1
befallen,bfalen,1
trustworthy,trustworthy,1
jostling,jolng,1
masturbation,mstrbtn,2
examined,examed,1
miniscule,mnscl,1
kuwaitis,kwts,1
headliner,hdlnr,1
immunity,imty,1
ambulatory,ambtry,1
contained,Cont'd,1
rocketing,rocktng,1
unleashing,unlshng,1
monstrosity,mostrsity,1
freaking,frking,1
sweatshirt,awatshrt,1
broadside,BS,1
horseman,horsman,1
darkness,dknss,1
allentown,allntwn,1
centralized,centrlzd,1
convulsions,cnvls,1
absolutist,absltst,2
mishandling,mshdling,1
experiential,xprential,1
weinberger,wbg,1
extraordinary,xtrdnary,1
disobedience,dobdience,1
categories,atgs,1
decentralized,decentralized,1
unhurried,unhur'd,1
stringer,stngr,1
actively,actv,1
archived,archvd,1
catapulted,hurl,1
fluorescent,floscent,2
endorsed,endrsd,1
spectroscopy,spectrcpy,1
transports,Trnsprts,2
humphrey,humphrey,1
ejection,ejctn,1
repulsed,RPLSD,1
rewriting,rewrtng,1
planters,plntrs,2
destinies,dstns,1
memorizing,memrzg,1
fragments,frgmnts,2
democratization,demzation,3
geographically,geogcly,1
automotive,automot,1
doomsday,doomsd,1
breathless,batls,1
dictatorship,dictatshp,1
arousing,arsing,1
linkages,linige,1
cupboard,cpbrd,1
nonreligious,atheist,1
benefactors,bnfctrs,1
preschoolers,preschools,1
wanderer,wndrer,1
parkinson,prkinsn,1
shortcuts,shrtcts,1
caterers,caterers,1
spherical,sercl,1
jurisprudence,jrsprdence,1
saxophone,saxo,1
perpetuity,PRPTUTY,1
causative,cstve,1
catheter,cath,2
predominated,prdmnatd,1
obstruction,obstrucn,1
chauncey,chncey,1
individualistic,individual,1
interrogating,Intrgtg,1
transcriptions,trnscptns,1
roadside,Rdsd,1
windshield,wdsld,1
federated,federtd,1
paraphernalia,prphnlia,1
perceived,percvd,1
invention,INV,1
rearview,rearvw,2
multimillionaire,multmillo,1
missouri,mi,1
multifaceted,multi,1
peacekeepers,peackprs,1
commonly,commly,1
distinctive,distnctv,1
proportionate,prprtnte,1
populism,popul'sm,1
elucidate,elcdte,1
environmentalists,envrnmentalsts,1
conferencing,frencing,1
successes,successes,1
incidentally,incidtly,1
biography,biogrphy,1
houstonians,hstonins,1
goodbyes,gobys,1
bludgeoned,bludgeoned,1
windowpane,wndwpan,1
deteriorates,detrites,1
plummeted,Plmted,1
verifying,vrfying,1
frothing,forth,1
grassland,grassy,1
crucifix,crucfx,1
doctoring,dctrng,1
depicting,dpctg,2
collectors,clctrs,1
crippled,Crpld,1
messenger,msgr,1
rendezvous,rendzvs,1
consideration,Consdrtn,1
underwriting,u/w,1
orchestrated,ORCHRTED,1
enforced,nfrcd,1
operandi,O,1
ricocheted,rctd,1
declination,declin,1
simmering,smmerng,1
keyboards,keys,1
doctrine,doctrne,1
imperceptible,Imprcptble,1
survivors,svos,1
july/august,jugust,1
grotesque,grotesk,1
checkered,chckred,1
roulette,rltte,1
concentrate,cnctrte,1
trucking,truckng,1
reentered,rentr'd,1
fulfilling,Fulfilng,1
lyricism,lyrism,1
microorganisms,microorg,1
indignant,indignant,1
breadwinner,bredwiner,1
quicksilver,qikslvr,1
undertaking,untak,1
descriptors,desc,1
composing,cmpsg,1
dimensional,dmenl,1
demonstrators,dmnstrtors,1
unleashing,Unlshng,1
appalachians,appal,1
lieutenants,ltnts,1
autopsies,autpse,1
alleviation,avt,1
crawford,crwfrd,1
abounded,abnded,3
strikeouts,Strkots,1
supplements,suppl,1
bargained,brgnd,1
overcook,ovrcook,1
fugitives,fgitivs,1
comprehension,compreh,7
superiority,superioty,1
recurrent,recur.,1
featured,feat'd,1
fragmented,frgmntd,1
researcher,res'cher,1
prohibited,prohibd,1
accordingly,accrdngly,1
excellent,xlent,1
mcnamara,mcnma,1
vampires,vmprs,1
parliamentary,parltary,2
abstracts,astracts,1
presents,prsnts,2
heartfelt,hrtfl,1
kevorkian,kvorkn,1
reputations,reputns,1
tantalizingly,tntlzngly,1
purposeful,p-full,1
combining,cmbining,1
learning,lerng,1
eventuality,evntlty,1
patrician,ptrcn,1
promulgation,promul,1
reminisce,rsmisc,1
watchdogs,wtchdgs,2
plantations,tations,1
eventual,evtl,1
transmissions,tsmsns,1
scouring,Scring,1
convincing,cnvncg,1
firmament,FMMT,1
blatantly,Bl'tly,1
metaphors,metaphors,1
socialize,sclize,1
murderous,murous,1
unenviable,Unnvibl,1
stampede,stpd,1
policies,policz.,1
environmentally,viromentale,1
legalistic,lgl,1
vineyard,vyard,1
assignments,assignm,4
profited,profitd,1
industrialized,idtzd,1
propensity,PPT,1
abbreviations,abbrvtns,1
corvallis,crvlls,1
digitized,dgtzd,1
condenses,cndens,1
university,univst,2
extortion,exttn,1
brownsville,brwnsvle,1
pinkerton,pinkrtn,1
extramarital,ex'm,1
retailing,retallng,1
outsized,too big,1
salisbury,salib,1
improper,imprpr,1
inhabits,inhbits,1
guerrilla,guerila,1
dyslexia,dslxia,1
consideration,considr8n,1
reticence,retic'ce,1
simmering,smmring,1
whiteness,Whtnes,1
negotiations,negtns,1
fingernail,fngrnail,1
throwing,thrwg,1
bloodbath,bludbth,1
straying,stryng,1
cheekbones,chekbns,1
shortcomings,shtcoming,1
indefatigable,indetigable,1
catapulted,Cptd,1
exclusively,xclsvly,1
solidarity,sldrity,1
bluebird,blbrd,1
canoeing,caneng,1
correspondents,cpds,1
simulators,smltrs,1
dimension,dmns,1
ambiguous,ambig,1
flinging,flingg,1
dictates,dcttes,1
untested,Untsted,1
promotional,PROMO,1
machines,mchns,1
glowered,glowd,1
organisms,org,1
parliamentary,parl,1
radicals,rad,1
beginner,bgnnr,1
extracurricular,extcur,1
tweezers,twzrs,2
pacifier,pacifier,1
explorations,expls,1
deformity,def,1
magnolias,mgnols,1
enforcing,enfrcng,1
misidentified,misid'd,1
backtracking,B track,1
escalated,escltd,1
crawfish,crawfs,1
groaning,grng,1
extraterrestrial,extrater,1
responders,rspnders,1
consciences,Cnsnces,1
canterbury,canbry,1
obituary,obtury,1
modernize,mdrnz,1
conferred,conf,1
obsolescence,obslscnce,1
excitable,excite,1
postponing,pstpning,1
impassively,mpssivly,1
whatsoever,watsoevr,1
flattening,fltning,1
interacts,intract,1
folklore,foklor,1
heroically,hrclly,1
sidekick,SDKCK,1
escaping,scpng,1
socialite,social,1
efficiently,eff,1
appreciating,I'm appreciating your proposal,1
attractions,atrctns,1
equanimity,Equan.,1
tutorials,Tutrials,1
emotionally,emoshinly,1
mechanic,Mec,1
listlessly,listlesly,1
joyously,jysly,2
franklin,frankln,1
playmates,plymt,1
backpacks,Bkpks,1
narcissism,nrcssm,1
jeopardize,gpardize,1
workmanship,wrkmnshp,1
rearranged,rearrngd,1
righting,rtng,2
lighters,lighters,1
overstate,oste,1
remotest,rmtst,1
unpredictable,unpdtbl,1
bluebird,blbd,1
ingratiating,ingrate,1
constitution,consttn,1
restaurateur,rstrntr,1
dimension,dim,1
scrubbing,scrubb'g,1
manslaughter,mnslatr,1
coaching,coach,1
magnesium,magknesum,1
aftermarket,aftrmrkt,1
yugoslavia,ygslavia,1
preacher,PRCHR,1
usefulness,Usflns,1
creosote,crste,1
verification,vrifcashn,1
scathing,scthg,2
blinding,blindng,1
unloading,unlding,1
dissemination,disemntn,1
evocative,evoctve,1
residency,home,1
realistic,rlistc,2
canceled,cncld,1
circumventing,crcumvntng,1
cheerfulness,chrflnss,1
elaborated,elabrtd,1
figurines,fgrns,1
supplanted,sptd,1
preseason,pssn,1
untroubled,untrbled,1
elective,elctve,1
expansive,EXS,1
collaborative,collab,1
submitting,Submtg,1
emissary,emsry,1
primarily,prmrly,1
stabbing,stabng,1
headnote,headnt,1
rubenstein,rbnstn,1
specialists,spcists,1
archived,archi,1
lawmaking,lmak,1
conscripts,cnscrpts,1
flirting,flrting,1
virtuoso,vrtuso,1
parliamentary,palmnts,1
undergraduates,undrgraduats,4
venturing,vntrng,1
reference,rfrnce,1
foolproof,flprf,1
memoranda,mmrda,1
neediest,ndiest,1
postulates,ptls,1
streetcars,Stcrs,1
absolutism,abslutism,1
academically,acadmly,1
quiescent,quiescnt,1
mustered,mustrd,1
buffered,buff,1
inaccurately,inacurtly,1
handkerchief,hank,1
succumbing,SUCMB,1
infighting,IFT,1
recession,recession,1
generalization,genrlisatin,1
democratization,democrtztn,1
incident,Incdnt,1
vertebrae,vertbrae,1
yorkshire,Yokshre,1
restrained,res,1
incorporates,INCRPTES,1
commenting,cmmntng,1
continental,cntinntl,1
extortion,extortn,1
separatist,sep'tist,1
flamboyant,flambt,1
innocuous,nocus,1
torturing,trtu,1
contraception,contion,1
deliberation,dlibrtn,1
torpedoes,trpdos,1
attitudes,attitudes,1
separatism,sprtism,1
predicted,prdcted,1
freebies,fr,1
metabolize,mtbolz,1
happenstance,hapstc,1
apartheid,aph,1
perpetrators,perp,1
invoking,Invkng,1
tortures,torts,1
theorize,theerise,1
doctorates,doctr8s,1
reconsidered,reconsdrd,1
refurbished,rfrbshd,1
unequaled,ueqld,1
douglass,dougls,1
punching,pnching,1
canceled,cancld,1
staggered,stggred,1
instructional,instrct,1
communications,commctns,1
perpetuity,prpetuity,1
allocated,alltd,1
perceived,prcved,1
nonbelievers,nonbelevers,1
incinerated,incinratd,1
didactic,didactic,1
converse,cnvrse,1
troubling,trblg,2
birdsong,brdsng,1
carleton,cton,1
housekeeper,hskpr,1
surrounded,srrounded,1
oscillation,osclltn,1
apologies,plgys,1
commended,comended,1
volunteers,vlts,1
incorrigible,incrrgble,1
interlopers,Ilprs,1
passersby,passrby,1
plummeted,plum'td,1
anointed,anointd,1
regrettably,rgrtbly,1
possession,possn,1
deductive,dedctve,1
requisite,rqusit,1
manipulation,mnpltn.,1
disappearing,dsaprng,1
positing,posit,1
housekeeper,housekeeper,1
bothering,bodring,1
endocrinologist,endoc,1
attempts,attmpts,1
channeling,chnl,1
restroom,wstrom,1
seagulls,from so much seagulls you can not,1
institution,insttutn,1
protector,protectr,1
seasonings,seasons,1
multifaceted,mltfctd,9
indictments,Indcmts,1
recessed,rcd,1
sleeping,ping,1
chauncey,choh,1
reformation,rfrmation,1
reflexes,refxs,1
shortens,shrtn,1
apartheid,APRTHED,1
masterpieces,Mstrpies,1
insisting,instng,3
invitations,invtatns,1
offensive,Ofnsve,1
fragrance,frgrnc,1
adirondacks,adrndck,1
quivered,QVRD,1
realized,rl,1
announced,anncd,1
doomsday,d'day,1
governmental,govmentl,1
quarreled,qrrld,1
forgiving,frgvng,1
drizzled,drzld,1
uninvolved,uninvlvd,1
erecting,erctng,1
spirituality,sprtly,1
floundering,flud,1
lighthearted,lighthrted,1
impeccably,impecbly,1
antisocial,antisoc,1
transforming,trnsfrmng,1
freebies,freebz,1
modernize,Mdze,1
observatory,obsrvtr,7
infractions,Nfrctns,1
incursion,ncrsn,1
distinctly,dstctly,1
satisfaction,stftn,1
adirondack,adrondck,1
consensus,consen.,1
generalization,gene,1
signifiers,sgnfirs,1
extracurricular,extracrcula,1
electrocuted,Elec'd,1
interrelated,intrrlted,1
locomotive,loco,14
oxidation,Oxn,1
dismayed,DM,1
roethlisberger,rthlsbrgr,1
clotting,cltng,1
terrance,ternce,1
rearranged,rerrng,1
multiplicity,mltiplcty,1
centrally,cntrly,1
maneuver,mnver,1
infiniti,ifniti,1
viciously,vic'sly,1
curtained,curtned,1
lavatory,lav,1
matrimony,Matr,1
enchantment,chantment,1
firefighters,firefghtrs,1
socialize,soc,1
bountiful,bntfl,1
investigate,INVGTE,1
adirondacks,adrndacks,1
enrollment,'rolment,3
uniqueness,uniqnss,1
backyard,bckyd,1
appreciating,apprctng,1
gigantic,ggntic,1
reconcile,rcncl,1
enforceable,nforcble,1
automotive,autom,1
olympics,olympcs,1
rejecting,rject,1
cataract,ctr,1
twisting,twstg,1
lodgings,lodgs,1
cathedral,cthedrl,1
photovoltaic,phovo,1
differentiated,diffed,1
communicator,cmmtr,1
answerable,Asrb,1
auditioning,audting,1
hereafter,hreaftr,1
brussels,brsls,1
investors,INVST,1
premodern,premdrn,1
wolfowitz,wflwz,1
addictions,addct,1
drizzled,drld,1
downriver,dwnrvr,1
indebted,ndbtd,1
sharpest,shrpst,3
toothache,tooth,1
lufthansa,lufth,1
episcopalian,epscpalian,1
subsequent,sbseqnt,1
augmenting,agmntng,1
severing,severn,1
befallen,BFLN,1
misconduct,mscondct,1
injunction,injnctn,1
cognizant,cogniz,1
immanuel,god,1
announced,announcd,1
inconsequential,incnql,1
magnificent,mgnific,1
thematically,thmticly,1
constellations,constelatns,1
warheads,warhds,1
competition,cmpettion,1
distinguishable,dsgbl,1
augmenting,Augmntg,1
external,xtrnal,1
couriers,criers,1
fairness,fairnss,1
initially,initialy,1
fragrance,fragrance,1
illustrating,ilstrtng,1
